Ano;Nº Convênio;Nome Convenente;UF;Tipo Ente Convenente;Objeto Convênio;Situação Convênio;Nome Concedente;Valor Convênio;Valor Contrapartida;Valor Liberado;Valor Última Liberação;Data Publicação;Data Início Vigência;Data Fim Vigência
2009;703793;EMPRESA DE TURISMO DE PERNAMBUCO S/A;PE;Municipal;Sao Joao De Caruaru;Prestação de Contas em Complementação;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 1.386.500,00;R$ 160.000,00;R$ 1.386.500,00;R$ 600.000,00;20/07/2009;19/06/2009;16/12/2009
2009;703792;MUNICIPIO DE BARRO ALTO;BA;Municipal;Sao Joao De Barro Alto-Ba;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 4.200,00;R$ 100.000,00;R$ 100.000,00;15/07/2009;19/06/2009;12/11/2009
2009;703791;MUNICIPIO DE RIO DO SUL;SC;Municipal;Realizacao Da Festa Junina;Prestação de Contas Aprovada com Ressalvas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 150.000,00;R$ 18.000,00;R$ 150.000,00;R$ 150.000,00;16/07/2009;19/06/2009;12/09/2009
2009;703790;MATINHAS PREFEITURA;PB;Municipal;Sao Joao Em Matinhas;Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 200.000,00;R$ 10.000,00;R$ 200.000,00;R$ 200.000,00;15/07/2009;19/06/2009;20/08/2009
2009;703789;PREFEITURA MUNICIPAL DE JURIPIRANGA;PB;Municipal;Realizacao De Festejos Juninos No Municipio De Juripiranga;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 300.000,00;R$ 15.790,00;R$ 300.000,00;R$ 300.000,00;15/07/2009;19/06/2009;28/08/2009
2009;703788;ASSOCIACAO COMUNITARIA DE RADIODIFUSAO DE SAMAMBAIA;DF;Municipal;Arraia Junino De Samambaia;Inadimplente;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 200.000,00;R$ 23.000,00;R$ 200.000,00;R$ 200.000,00;29/06/2009;19/06/2009;19/08/2009
2009;703787;MUNICIPIO DE NOVO ORIENTE;CE;Municipal;Festejos Juninos Na Cidade De Novo Oriente/Ce;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 350.000,00;R$ 70.000,00;R$ 350.000,00;R$ 350.000,00;14/07/2009;19/06/2009;24/08/2009
2009;703786;ASSOCIACAO DE SURF DA POROROCA DO ESTADO DO MARANHAO - ASPM;MA;Municipal;Arraial Da Grande Ilha Do Bairro Do Cohatrac;Anulado;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 300.000,00;R$ 33.333,33; R$ -   ; R$ -   ;27/08/2009;19/06/2009;20/08/2009
2009;703785;FUNDACAO COMISSAO DE TURISMO INTEGRADO DO NORDESTE;PE;Municipal;Sao Joao Nos Municipios De Jupi, Ipubi, Ipirajuba, Parnamirim, Sao Joao, Cupira, Belem De Maria, Palmeirina, Panelas E Jucati, No Estado De Pernambuco;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 2.300.000,00;R$ 256.000,00;R$ 2.300.000,00;R$ 1.100.000,00;16/07/2009;19/06/2009;02/11/2009
2009;703784;RIACHO DOS CAVALOS PREFEITURA;PB;Municipal;Realizacao Das Festividades De Sao Joao De Riacho Dos Cavalos/Pb.;Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 300.000,00;R$ 15.750,00;R$ 300.000,00;R$ 300.000,00;15/07/2009;19/06/2009;07/09/2009
2009;703782;ASSOCIACAO SERGIPANA DE BLOCOS DE TRIO;SE;Municipal;Circuito Junino - Estancia E Nossa Senhora Do Socorro/2009;Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 450.000,00;R$ 39.200,00;R$ 450.000,00;R$ 450.000,00;17/07/2009;19/06/2009;27/08/2009
2009;703781;MONTE ALEGRE PREFEITURA;RN;Municipal;Festejos Juninos;Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 150.000,00;R$ 7.500,00;R$ 150.000,00;R$ 150.000,00;15/07/2009;19/06/2009;22/08/2009
2009;703780;IATI PREFEITURA;PE;Municipal;Festa De Sao Joao De Iati - Pe;Inadimplente;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 300.000,00;R$ 15.000,00;R$ 300.000,00;R$ 300.000,00;15/07/2009;19/06/2009;27/08/2009
2009;703779;CAJAZEIRINHAS PREFEITURA MUNICIPAL;PB;Municipal;Sao Joao Antecipado;Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;15/07/2009;19/06/2009;20/08/2009
2009;703778;MUNICIPIO DE SANTA QUITERIA/PREFEITURA MUNICIPAL;CE;Municipal;Xviii Exposicao Agropecuaria De Santa Quiteria;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 300.000,00;R$ 30.000,00;R$ 300.000,00;R$ 300.000,00;20/11/2009;19/06/2009;26/02/2010
2009;703777;MUNICIPIO DE OLHO D'AGUA DO BORGES;RN;Municipal;Tradicional Sao Joao Bomquiso.;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 10.000,00;R$ 100.000,00;R$ 100.000,00;15/07/2009;19/06/2009;18/08/2009
2009;703776;MUNICIPIO DE CONCEICAO;PB;Municipal;Quinto Encontro Da Cultura Popular;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 300.000,00;R$ 15.178,00;R$ 300.000,00;R$ 300.000,00;15/07/2009;19/06/2009;27/11/2009
2009;703775;MUNICIPIO DE LICINIO DE ALMEIDA;BA;Municipal;Sao Joao De Licinio De Almeida;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 10.000,00;R$ 100.000,00;R$ 100.000,00;16/07/2009;19/06/2009;18/10/2009
2009;703774;PILOES PREFEITURA;PB;Municipal;Sao Joao;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 4.366,00;R$ 100.000,00;R$ 100.000,00;15/07/2009;19/06/2009;27/11/2009
2009;703768;FUNDACAO CULTURAL DE CANELA;RS;Municipal;21O Festival Internacional De Teatro De Bonecos De Canela;Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 200.000,00;R$ 50.000,00;R$ 200.000,00;R$ 200.000,00;13/07/2009;18/06/2009;21/07/2009
2009;703767;CORIBE PREFEITURA;BA;Municipal;Sao Joao De Coribe;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 200.000,00;R$ 60.000,00;R$ 200.000,00;R$ 200.000,00;15/07/2009;18/06/2009;19/10/2009
2009;703766;CAJAZEIRAS PREFEITURA;PB;Municipal;Sao Joao.;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 450.000,00;R$ 53.471,00;R$ 450.000,00;R$ 450.000,00;16/07/2009;18/06/2009;07/11/2009
2009;703765;MUNICIPIO DE LAGOA SANTA;GO;Municipal;Festividade Junina Da Estancia Hidrotermal De Lagoa Santa;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;14/07/2009;18/06/2009;28/08/2009
2009;703764;MUNICIPIO DE PATOS;PB;Municipal;Festival Folclorico Junino De Patos;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 970.000,00;R$ 97.000,00;R$ 970.000,00;R$ 970.000,00;15/07/2009;18/06/2009;11/11/2009
2009;703763;PREFEITURA MUNICIPAL DE VILA BOA;GO;Municipal;2Ofestival De Quadrilhas Juninas De Vila Boa-Go;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 6.000,00;R$ 100.000,00;R$ 100.000,00;29/06/2009;18/06/2009;15/08/2009
2009;703762;MUNICIPIO DE IEPE;SP;Municipal;Primeira Faci De Iepe (Feira Agropecuaria E Comercial De Iepe);Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 140.000,00;R$ 9.500,00;R$ 140.000,00;R$ 140.000,00;15/07/2009;18/06/2009;12/09/2009
2009;703761;PREFEITURA MUNICIPAL DE JALES;SP;Municipal;Arraial 2009 De Jales/Sp;Prestação de Contas Aprovada com Ressalvas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 150.000,00;R$ 10.000,00;R$ 150.000,00;R$ 150.000,00;14/07/2009;18/06/2009;14/09/2009
2009;703760;MUNICIPIO DE CARATINGA;MG;Municipal;Exposicao Agropecuaria;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 300.000,00;R$ 48.750,00;R$ 300.000,00;R$ 300.000,00;13/07/2009;18/06/2009;27/11/2009
2009;703759;AGENCIA PARA A PROMOCAO DO DESENVOLVIMENTO SUSTENTADO;BA;Municipal;Realizacao Da Festa De Sao Joao Do Municipio De Itajuipe-Ba.;Inadimplente;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 150.000,00;R$ 10.000,00;R$ 150.000,00;R$ 150.000,00;13/07/2009;18/06/2009;25/08/2009
2009;703756;MUNICIPIO DE URUACU;GO;Municipal;26A Exposicao Agropecuaria De Uruacu - Go.;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 300.000,00;R$ 13.500,00;R$ 300.000,00;R$ 300.000,00;13/07/2009;19/06/2009;31/08/2009
2009;703755;MUNICIPIO DE CACHOEIRA DE GOIAS;GO;Municipal;Xxiv Festa Cultural De Cachoeira De Goias;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 10.000,00;R$ 100.000,00;R$ 100.000,00;15/07/2009;18/06/2009;05/09/2009
2009;703754;MUNICIPIO DE BERIZAL;MG;Municipal;Xiii Festa Junina De Berizal-Mg;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;16/07/2009;18/06/2009;18/09/2009
2009;703753;MUNICIPIO DE PORTEIRAS - PREFEITURA MUNICIPAL;CE;Municipal;8O Festival De Quadrilhas No Municipio De Porteiras/Ce.;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 300.000,00;R$ 30.000,00;R$ 300.000,00;R$ 300.000,00;14/07/2009;18/06/2009;25/08/2009
2009;703752;CATURITE PREFEITURA;PB;Municipal;Realizacao Dos Festejos Juninos No Municipio De Caturite - Pb.;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 150.000,00;R$ 7.895,00;R$ 150.000,00;R$ 150.000,00;23/07/2009;18/06/2009;27/08/2009
2009;703751;PREFEITURA MUNICIPAL DE CHA PRETA;AL;Municipal;I Festival Junino;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 250.000,00;R$ 15.000,00;R$ 250.000,00;R$ 250.000,00;10/07/2009;18/06/2009;30/08/2009
2009;703750;BERNARDINO BATISTA - PREFEITURA MUNICIPAL;PB;Municipal;Festa De Sao Joao 2009.;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;14/07/2009;18/06/2009;23/08/2009
2009;703749;MUNICIPIO DE ITUMBIARA;GO;Municipal;Arraia De Itumbiara;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 300.000,00;R$ 45.000,00;R$ 300.000,00;R$ 300.000,00;13/07/2009;18/06/2009;07/11/2009
2009;703748;PARAMOTI PREFEITURA;CE;Municipal;Realizacao Do Festival Junino No Municipio De Paramoti-Ce.;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 4.200,00;R$ 100.000,00;R$ 100.000,00;13/07/2009;18/06/2009;05/11/2009
2009;703747;ASSOCIACAO SERGIPANA DE BLOCOS DE TRIO;SE;Municipal;Festejos Juninos De Pacatuba;Inadimplente;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 4.514,00;R$ 100.000,00;R$ 100.000,00;15/07/2009;18/06/2009;28/11/2009
2009;703745;CUBATI PREFEITURA;PB;Municipal;Cubati Fest;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;14/07/2009;18/06/2009;06/08/2009
2009;703740;BANANEIRAS PREFEITURA;PB;Municipal;Festas Juninas Do Municipio De Bananeiras(Pb);Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 254.016,00;R$ 10.584,00;R$ 254.016,00;R$ 254.016,00;16/07/2009;18/06/2009;24/08/2009
2009;703739;BOM SUCESSO PREFEITURA;PB;Municipal;I Arraia Da Alegria De Bom Sucesso/Pb;Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 4.300,00;R$ 100.000,00;R$ 100.000,00;15/07/2009;18/06/2009;25/08/2009
2009;703738;MUNICIPIO DE OLHO D'AGUA;PB;Municipal;Sao Joao;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 200.000,00;R$ 10.052,50;R$ 200.000,00;R$ 200.000,00;15/07/2009;18/06/2009;28/10/2009
2009;703737;MUNICIPIO DE CERRO-CORA;RN;Municipal;Realizacao Da Festa Do Sao Joao - Padroeiro De Cerro Cora / Rn;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 6.500,00;R$ 100.000,00;R$ 100.000,00;23/07/2009;18/06/2009;24/08/2009
2009;703736;MUNICIPIO DE BOA VENTURA;PB;Municipal;Sao Joao;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 500.000,00;R$ 25.083,74;R$ 500.000,00;R$ 500.000,00;16/07/2009;18/06/2009;24/08/2009
2009;703735;MUNICIPIO DE CACADOR;SC;Municipal;Festa Da Fogueira E Do Quentao;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 11.500,00;R$ 100.000,00;R$ 100.000,00;23/07/2009;18/06/2009;23/10/2009
2009;703734;ASSOCIACAO SERGIPANA DE BLOCOS DE TRIO;SE;Municipal;Festejos Juninos De Monte Alegre 2009.;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 4.514,00;R$ 100.000,00;R$ 100.000,00;15/07/2009;18/06/2009;20/08/2009
2009;703729;MUNICIPIO DE NORDESTINA;BA;Municipal;Sao Joao Antecipado, Arraia Do Cajueiro 2009.;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;10/07/2009;17/06/2009;22/08/2009
2009;703728;TEIXEIRA PREFEITURA;PB;Municipal;Sao Joao;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 300.000,00;R$ 15.004,40;R$ 300.000,00;R$ 300.000,00;15/07/2009;17/06/2009;31/10/2009
2009;703727;CRUZ DO ESPIRITO SANTO PREFEITURA;PB;Municipal;Realizacao Do Sao Joao 2009.;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;10/07/2009;17/06/2009;31/10/2009
2009;703726;MUNICIPIO DE NOVA VENEZA;SC;Municipal;5O Festa Da Gastronomia Italiana;Prestação de Contas Aprovada;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 50.060,00;R$ 100.000,00;R$ 100.000,00;15/07/2009;17/06/2009;31/08/2009
2009;703725;EMPRESA DE TURISMO DE PERNAMBUCO S/A;PE;Municipal;Festividades De Sao Joao 2009 Em Catende/Pe;Prestação de Contas Aprovada com Ressalvas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 150.000,00;R$ 17.500,00;R$ 150.000,00;R$ 150.000,00;06/08/2009;17/06/2009;08/11/2009
2009;703724;FUNDACAO CULTURAL MUSEU ETNICO DO NORDESTE - FUNET;PB;Municipal;Arraial Do Sitio Sao Joao 2009 E Circuito De Quadrilhas Do Cariri.;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 350.000,00;R$ 38.888,89;R$ 350.000,00;R$ 350.000,00;10/07/2009;17/06/2009;02/11/2009
2009;703723;MUNICIPIO DE LIVRAMENTO;PB;Municipal;V Forrobodo;Prestação de Contas em Complementação;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 450.000,00;R$ 19.000,00;R$ 450.000,00;R$ 450.000,00;22/07/2009;17/06/2009;17/09/2009
2009;703722;MACARANI PREFEITURA;BA;Municipal;Festejos Junino - Sao Joao/Sao Pedro;Inadimplente;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 300.000,00;R$ 12.500,00;R$ 300.000,00;R$ 300.000,00;10/07/2009;17/06/2009;30/10/2009
2009;703721;MUNICIPIO DE ALTO ALEGRE;SP;Municipal;1O Festival Cultural De Alto Alegre;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 15.000,00;R$ 100.000,00;R$ 100.000,00;10/07/2009;17/06/2009;23/08/2009
2009;703720;PREFEITURA MUNICIPAL DE JOAO DIAS;RN;Municipal;Festa Do I Joao Pedro Em Joao Dias Rn;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 4.170,00;R$ 100.000,00;R$ 100.000,00;15/07/2009;17/06/2009;30/10/2009
2009;703719;JAPONVAR PREFEITURA MUNICIPAL;MG;Municipal;Realizacao Da 13A Festa Nacional Do Biscoito De Japonvar-Mg.;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 57.500,00;R$ 100.000,00;R$ 100.000,00;10/07/2009;17/06/2009;21/08/2009
2009;703705;SANTA CECILIA PREFEITURA;PB;Municipal;Festejos Juninos;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 250.000,00;R$ 13.160,00;R$ 250.000,00;R$ 250.000,00;17/07/2009;16/06/2009;04/09/2009
2009;703704;CONSELHO DE MORADORES CULTURA E EVENTOS DO BAIRRO DA LIBERDAD;BA;Municipal;Arraia Da Mudanca;Inadimplente;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 299.700,00;R$ 33.300,00;R$ 299.700,00;R$ 299.700,00;13/07/2009;17/06/2009;25/08/2009
2009;703703;PREFEITURA MUNICIPAL DE PRESIDENTE KENNEDY;TO;Municipal;Realizacao Do 1O Rodeio Show De Presidente Kennedy Tonho De Major;Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 4.500,00;R$ 100.000,00;R$ 100.000,00;15/07/2009;16/06/2009;10/08/2009
2009;703702;MUNICIPIO DE CARNEIROS;AL;Municipal;Festa Junina Do Municipio De Carneiros;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 4.170,00;R$ 100.000,00;R$ 100.000,00;13/07/2009;16/06/2009;29/08/2009
2009;703701;SAO JOSE DO SABUGY PREFEITURA;PB;Municipal;Sao Pedro;Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 300.000,00;R$ 15.000,00;R$ 300.000,00;R$ 300.000,00;10/07/2009;16/06/2009;05/09/2009
2009;703700;MUNICIPIO DE TENENTE ANANIAS;RN;Municipal;I Sao Joao Molhado Em Tenente Ananias/Rn.;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 10.000,00;R$ 100.000,00;R$ 100.000,00;08/07/2009;16/06/2009;19/09/2009
2009;703699;MUNICIPIO DE ALEXANDRIA;RN;Municipal;Realizar O Sao Joao Da Alegria Em Alexandria/Rn;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 10.000,00;R$ 100.000,00;R$ 100.000,00;22/06/2009;16/06/2009;11/10/2009
2009;703698;MUNICIPIO DE SALINAS DA MARGARIDA;BA;Municipal;Arraia Da Margarida, No Municipio De Salinas Da Margarida.;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 13.000,00;R$ 100.000,00;R$ 100.000,00;13/07/2009;16/06/2009;16/12/2009
2009;703697;MUNICIPIO SAO JOAO DO PARAISO;MG;Municipal;Festas Juninas Tradicionais De Sao Joao Do Paraiso,Mg.;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;13/07/2009;16/06/2009;10/09/2009
2009;703696;ORGANIZACAO SOLIDARIA DE APOIO COMUNITARIO;BA;Municipal;Sao Miguel Tem Sao Joao;Inadimplente;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 299.700,00;R$ 33.300,00;R$ 299.700,00;R$ 299.700,00;08/07/2009;16/06/2009;25/08/2009
2009;703695;MUNICIPIO DE POPULINA;SP;Municipal;36A Festa Do Peao Boiadeiro De Populina/Sp;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 285.000,00;R$ 15.000,00;R$ 285.000,00;R$ 285.000,00;08/07/2009;16/06/2009;16/11/2009
2009;703694;PREMIUM AVANCA BRASIL;GO;Municipal;Festa Junina - Valparaiso De Goias E Cidade Ocidental;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 200.000,00;R$ 18.000,00;R$ 200.000,00;R$ 200.000,00;13/07/2009;16/06/2009;31/01/2010
2009;703693;EMPRESA DE TURISMO DE PERNAMBUCO S/A;PE;Municipal;Sao Joao De Pernambuco;Prestação de Contas em Complementação;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 2.200.000,00;R$ 580.000,00;R$ 2.200.000,00;R$ 2.200.000,00;23/07/2009;16/06/2009;19/11/2009
2009;703692;ASSOCIACAO PRO-CULTURA E PROMOCAO DAS ARTES;MG;Municipal;4A Cineop - Mostra De Cinema De Ouro Preto;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 200.000,00;R$ 22.250,00;R$ 200.000,00;R$ 200.000,00;13/07/2009;16/06/2009;31/08/2009
2009;703691;MUNICIPIO DE ASSU;RN;Municipal;Sao Joao Do Assu;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 550.000,00;R$ 22.950,00;R$ 550.000,00;R$ 550.000,00;02/07/2009;16/06/2009;21/09/2009
2009;703690;INSTITUTO DE PESQUISA EM VIDA SELVAGEM E EDUCACAO AMBIENTAL;PR;Municipal;Apoio A Iniciativa De Turismo De Base Comunitaria No Litoral Norte Do Parana.;Prestação de Contas em Complementação;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 150.000,00;R$ 23.076,42;R$ 150.000,00;R$ 150.000,00;13/08/2009;20/07/2009;12/11/2010
2009;703689;ASSOCIACAO DE ESTUDOS COSTEIROS E MARINHOS DOS ABROLHOS - ECO;BA;Municipal;Apoio A Iniciativa De Turismo De Base Comunitaria No Complexo De Estuarino, No Municipio De Caravelas Ba.;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 148.915,68;R$ 17.000,00;R$ 148.915,68;R$ 148.915,68;23/07/2009;30/06/2009;30/12/2010
2009;703688;SAO PAULO DO POTENGI PREFEITURA;RN;Municipal;Festejos Juninos;Anulado;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 4.200,00; R$ -   ; R$ -   ;13/07/2009;16/06/2009;31/08/2009
2009;703687;MUNICIPIO DE ESTRELA D'OESTE;SP;Municipal;37A Festa Junina Do Vale Do Ranchao Em Estrela D Oeste/Sp;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 10.000,00;R$ 100.000,00;R$ 100.000,00;13/07/2009;16/06/2009;18/08/2009
2009;703686;INSTITUTO MARCA BRASIL;RS;Municipal;Analise De Mercado Da Oferta E Demanda Consolidada E Potencial Do Turismo Rural No Rio Grande Do Sul, Focando A Sustentabilidade Socioeconomica E Ambiental.;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 250.000,00; R$ -   ; R$ -   ; R$ -   ;24/08/2009;30/06/2009;09/09/2010
2009;703682;SECRETARIA DE ESTADO DE DESENVOLVIMENTO DO TURISMO;MT;Estadual;Promocao E Divulgacao Do Destino Mato Grosso - Realizacao De Road Shows Em Maringa, Belo Horizonte, Brasilia E Goiania.;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 298.200,00;R$ 33.134,00;R$ 298.200,00;R$ 298.200,00;16/07/2009;19/06/2009;19/03/2010
2009;703681;DUAS ESTRADAS PREFEITURA;PB;Municipal;Realizacao De Festejos Juninos No Municipio De Duas Estradas - Pb.;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 150.000,00;R$ 6.250,00;R$ 150.000,00;R$ 150.000,00;13/07/2009;15/06/2009;31/10/2009
2009;703680;ATALAIA PREFEITURA;AL;Municipal;Festividades Juninas De Tradicao De Atalaia;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 150.000,00;R$ 15.000,00;R$ 150.000,00;R$ 150.000,00;10/07/2009;15/06/2009;14/09/2009
2009;703679;RIACHO DA CRUZ PREFEITURA;RN;Municipal;Xxi Tradicional Sao Pedro Do Municipio De Riacho Da Cruz - Rn.;Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 200.000,00;R$ 10.000,00;R$ 200.000,00;R$ 200.000,00;29/06/2009;15/06/2009;28/08/2009
2009;703678;MUNICIPIO DE SAO JOAO DO ORIENTE;MG;Municipal;Festa De Sao Joao Em Sao Joao Do Oriente;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 150.000,00;R$ 7.500,00;R$ 150.000,00;R$ 150.000,00;10/07/2009;15/06/2009;14/09/2009
2009;703677;ASSOCIACAO TENDA DE OLORUM;BA;Municipal;Sao Joao No Paraiso;Inadimplente;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 299.700,00;R$ 33.300,00;R$ 299.700,00;R$ 299.700,00;14/07/2009;16/06/2009;25/08/2009
2009;703676;SANTO ESTEVAO PREFEITURA;BA;Municipal;Sao Joao De Santo Estevao;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 20.000,00;R$ 100.000,00;R$ 100.000,00;06/07/2009;15/06/2009;24/08/2009
